run_id,run_attempt,platform,project,route_id,outcome,duration_ms,retry_count,attempt_failures,error_signature,artifact_url,data_source
29394605476,2,macos,electron,advanced-journeys.spec.ts :: Advanced Journeys > switch sessions while streaming does not leak messages across sessions,passed,13600,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,advanced-journeys.spec.ts :: Advanced Journeys > toggling showToolCalls hides tool-call cards (and can be restored),passed,13700,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,advanced-journeys.spec.ts :: Advanced Journeys > tool-call UI renders and chat still completes (mock adapter),passed,14900,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,agent-auto-compaction-timeout-recvo2rBlNIMQl.spec.ts :: Agent auto-compaction timeout error mapping (recvo2rBlNIMQl) > shows context recovery guidance instead of E9001 unknown,passed,13500,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,"agent-context-window-error-recvk7XmqslYXb.spec.ts :: Agent context window exceeded handling (recvk7XmqslYXb) > classifies a raw provider ""maximum context length"" message as actionable, no raw leak",passed,8900,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,agent-context-window-error-recvk7XmqslYXb.spec.ts :: Agent context window exceeded handling (recvk7XmqslYXb) > surfaces actionable manual-continue panel (E4011) for a mapped context-window error,passed,13500,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,agent-im-closed-session-fallback-recvmzZPMrNfCy.spec.ts :: Agent IM closed session fallback (recvmzZPMrNfCy) > closed AgentSession errors resolve to a user-facing prompt without internal ids,passed,11700,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,agent-markdown-local-image-recvoWBRlxjnHK.spec.ts :: Agent Markdown local image rendering (recvoWBRlxjnHK) > renders local image markdown as a visible preview thumbnail,passed,13200,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,agent-message-dotted-dir-link-recvk7XwyJpEJ0.spec.ts :: Agent message dotted-name directory link (recvk7XwyJpEJ0) > clicking a file:// link to a dotted-name directory navigates the file browser into it,passed,14600,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,"agent-message-drag-hit-region-recvi4Os2NW8fx.spec.ts :: Agent message drag hit region (recvi4Os2NW8fx, recvi4Ph9YEy40) > agent inline action buttons stay clickable without arming message drag",passed,8500,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,"agent-message-drag-hit-region-recvi4Os2NW8fx.spec.ts :: Agent message drag hit region (recvi4Os2NW8fx, recvi4Ph9YEy40) > agent markdown images cancel native drag while body remains non-draggable",passed,8100,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,"agent-untyped-code-block-bg.spec.ts :: Agent untyped code block background (recvi39rUnjN3b) > every fenced block renders through CodeBlock with bg-muted/50, not prose pre",passed,8700,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,app-launch.spec.ts :: App Launch > should display the main content,passed,7500,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,app-launch.spec.ts :: App Launch > should have React root mounted,passed,7700,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,app-launch.spec.ts :: App Launch > should have window with reasonable size,passed,7400,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,app-launch.spec.ts :: App Launch > should launch the application successfully,passed,7600,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
29394605476,2,macos,electron,auth.spec.ts :: Authentication > app remains functional after adapter auth error,passed,10700,0,0,,https://github.com/AOE-HQ/aoe-desktop/actions/runs/29394605476/job/87568827129,job_log_route_metric
