run_id,run_attempt,platform,project,route_id,outcome,duration_ms,retry_count,attempt_failures,error_signature,artifact_url,data_source
27520382403,1,macos,electron,automation-run-artifact-folder-only-recvlg9ouvsmyq.spec.ts :: Automation run artifact folder-only fallback (recvlg9OUVSmYq) > enumerates per-file artifact entries when 产出物 section only shows a folder path,failed,,0,1,Error: expect(locator).toHaveCount(expected) failed,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001088,job_log_failure_summary
27520382403,1,macos,electron,automation-today-agenda-scroll-recvlhEtJ3yAJl.spec.ts :: Today agenda scroll with guardian expanded (recvlhEtJ3yAJl) > 展开日程准备后，「今天」列表滚到底仍可向上回滚（scrollTop 能回到 0）,failed,,0,1,Error: expect(locator).toBeVisible() failed,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001088,job_log_failure_summary
27520382403,1,macos,electron,browser-leftmost-collapsed-sidebar-toggle-recvkYrUrn0PpV.spec.ts :: browser leftmost + collapsed sidebar toggle (recvkYrUrn0PpV) > show-sidebar-button stays above the native browser view when browser is leftmost,failed,,0,1,Error: Timeout 10000ms exceeded while waiting on the predicate,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001088,job_log_failure_summary
27520382403,1,macos,electron,calendar-header-language-overlap-recvkk72skxKiJ.spec.ts :: Calendar header language transition > keeps the date title single-layered while language and view mode change rapidly,failed,,0,1,Error: {,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001088,job_log_failure_summary
27520382403,1,macos,electron,calendar-recurring-edit-load-recvm8aA96WCEI.spec.ts :: Calendar recurring schedule edit loads (recvm8aA96WCEI) > 点击重复日程出现实例的「编辑」进入编辑器而非弹「无法加载日程」,failed,,0,1,Error: expect(locator).toBeVisible() failed,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001088,job_log_failure_summary
27520382403,1,macos,electron,calendar-subscription-refresh-order.spec.ts :: Calendar subscription refresh order (recvmdak797h8U) > refreshing a disabled subscription source keeps the other sources in stable order,failed,,0,1,Error: expect(received).toBeGreaterThan(expected),https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001088,job_log_failure_summary
27520382403,1,macos,electron,calendar-today-agenda-expand-scroll-recvm12Q3qIkkc.spec.ts :: Today-agenda expand scroll (recvm12Q3qIkkc) > 详情已下滚后展开「今日安排」，列表自动滚回视口顶部（不再停在视口外）,failed,,0,1,Error: expect(received).toBeGreaterThan(expected),https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001088,job_log_failure_summary
27520382403,1,macos,electron,chat-queue-banner-neutral-copy-recvj80ViBezFv.spec.ts :: Chat queue banner neutral copy (recvj80ViBezFv) > auto-retry banner hides paid upgrade guidance and can be dismissed,failed,,0,1,Error: expect(received).toBe(expected) <path> Object.is equality,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001088,job_log_failure_summary
27520382403,1,macos,electron,chat-queue-banner-recovery-recvieR87zAFp4.spec.ts :: Chat queue banner recovery (recvieR87zAFp4) > successful recovery completed status clears autoRetry priority queue banner,failed,,0,1,Error: expect(locator).toContainText(expected) failed,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001088,job_log_failure_summary
27520382403,1,macos,electron,chat-run-terminal-feedback-recvkUsh5vi4LB.spec.ts :: Chat run terminal feedback (recvkUsh5vi4LB) > surfaces a visible system notice when the AskUserQuestion panel is dismissed,failed,,0,1,TimeoutError: locator.click: Timeout 30000ms exceeded.,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001088,job_log_failure_summary
27520382403,1,macos,electron,file-browser-symlink-dir-recvkHerD3rWOQ.spec.ts :: File Browser — symlink-to-directory click (BUG-017) > double-clicking a symlink to a directory navigates inside instead of opening in Finder,flaky,,1,1,Error: expect(locator).toBeVisible() failed,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001088,job_log_failure_summary
27520382403,1,macos,electron,preview-fullscreen-hides-browser.spec.ts :: Markdown preview fullscreen hides the built-in browser view > editor fullscreen detaches the browser native view; exiting re-attaches it,flaky,,1,1,Error: expect(received).toBeGreaterThan(expected),https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001088,job_log_failure_summary
27520382403,1,macos,electron,preview.spec.ts :: Preview Functionality > PDF Preview > clicking next page keeps the page indicator stable,flaky,,1,1,Error: expect(locator).toHaveText(expected) failed,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001088,job_log_failure_summary
27520382403,1,windows,electron,automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps Agent follow-up fields stacked and aligns their row chevrons,flaky,,1,1,Error: expect(received).toBeLessThanOrEqual(expected),https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001086,job_log_failure_summary
27520382403,1,windows,electron,automation-today-agenda-scroll-recvlhEtJ3yAJl.spec.ts :: Today agenda scroll with guardian expanded (recvlhEtJ3yAJl) > 展开日程准备后，「今天」列表滚到底仍可向上回滚（scrollTop 能回到 0）,failed,,0,1,Error: expect(locator).toBeVisible() failed,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001086,job_log_failure_summary
27520382403,1,windows,electron,calendar-header-language-overlap-recvkk72skxKiJ.spec.ts :: Calendar header language transition > keeps the date title single-layered while language and view mode change rapidly,failed,,0,1,Error: {,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001086,job_log_failure_summary
27520382403,1,windows,electron,calendar-recurring-edit-load-recvm8aA96WCEI.spec.ts :: Calendar recurring schedule edit loads (recvm8aA96WCEI) > 点击重复日程出现实例的「编辑」进入编辑器而非弹「无法加载日程」,failed,,0,1,Error: expect(locator).toBeVisible() failed,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001086,job_log_failure_summary
27520382403,1,windows,electron,calendar-subscription-refresh-order.spec.ts :: Calendar subscription refresh order (recvmdak797h8U) > refreshing a disabled subscription source keeps the other sources in stable order,failed,,0,1,Error: expect(received).toBeGreaterThan(expected),https://github.com/AOE-HQ/aoe-desktop/actions/runs/27520382403/job/81337001086,job_log_failure_summary
