run_id,run_attempt,platform,project,route_id,outcome,duration_ms,retry_count,attempt_failures,error_signature,artifact_url,data_source
26992142259,1,macos,electron,keyboard-shortcuts.spec.ts :: Keyboard Shortcuts > File list: selection/navigation/rename/copy path + Escape overlay precedence,flaky,,1,1,Error: expect(received).toBe(expected) <path> Object.is equality,https://github.com/AOE-HQ/aoe-desktop/actions/runs/26992142259/job/79654296393,job_log_failure_summary
26992142259,1,macos,electron,"markdown-ime-and-image-paste.spec.ts :: Markdown IME composition + image paste > navigates between table cells with arrow keys (right moves column, down moves row)",flaky,,1,1,Error: expect(received).toContain(expected) <path> indexOf,https://github.com/AOE-HQ/aoe-desktop/actions/runs/26992142259/job/79654296393,job_log_failure_summary
26992220478,1,macos,electron,file-browser-drag-parent-to-child-move-recvjKRiZmfCiC.spec.ts :: file browser parent→child drag moves (recvjKRiZmfCiC) > dragging a.txt from the workspace root onto dir-a moves it (source row disappears),flaky,,1,1,Error: expect(received).not.toContain(expected) <path> indexOf,https://github.com/AOE-HQ/aoe-desktop/actions/runs/26992220478/job/79654527402,job_log_failure_summary
26992220478,1,macos,electron,"markdown-ime-and-image-paste.spec.ts :: Markdown IME composition + image paste > navigates between table cells with arrow keys (right moves column, down moves row)",flaky,,1,1,Error: expect(received).toContain(expected) <path> indexOf,https://github.com/AOE-HQ/aoe-desktop/actions/runs/26992220478/job/79654527402,job_log_failure_summary
26994531651,1,macos,electron,file-browser-drag-parent-to-child-move-recvjKRiZmfCiC.spec.ts :: file browser parent→child drag moves (recvjKRiZmfCiC) > dragging a.txt from the workspace root onto dir-a moves it (source row disappears),flaky,,1,1,Error: expect(received).not.toContain(expected) <path> indexOf,https://github.com/AOE-HQ/aoe-desktop/actions/runs/26994531651/job/79661444833,job_log_failure_summary
26999808769,1,macos,electron,runtime-dual-routing.spec.ts :: Runtime Dual Routing > keeps renderer behavior stable across legacy/floatboat runtime routing,failed,,0,1,Error: expect(received).toBe(expected) <path> Object.is equality,https://github.com/AOE-HQ/aoe-desktop/actions/runs/26999808769/job/79677506454,job_log_failure_summary
26999808769,1,windows,electron,automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps Agent follow-up fields stacked and aligns their row chevrons,flaky,,1,1,Error: expect(received).toBeLessThanOrEqual(expected),https://github.com/AOE-HQ/aoe-desktop/actions/runs/26999808769/job/79677506464,job_log_failure_summary
26999808769,1,windows,electron,runtime-dual-routing.spec.ts :: Runtime Dual Routing > keeps renderer behavior stable across legacy/floatboat runtime routing,failed,,0,1,Error: expect(received).toBe(expected) <path> Object.is equality,https://github.com/AOE-HQ/aoe-desktop/actions/runs/26999808769/job/79677506464,job_log_failure_summary
27000053832,1,windows,electron,runtime-dual-routing.spec.ts :: Runtime Dual Routing > keeps renderer behavior stable across legacy/floatboat runtime routing,failed,,0,1,Error: expect(received).toBe(expected) <path> Object.is equality,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27000053832/job/79678270249,job_log_failure_summary
27001269052,1,windows,electron,runtime-dual-routing.spec.ts :: Runtime Dual Routing > keeps renderer behavior stable across legacy/floatboat runtime routing,failed,,0,1,Error: expect(received).toBe(expected) <path> Object.is equality,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27001269052/job/79682076856,job_log_failure_summary
27001281466,1,macos,electron,advanced-journeys.spec.ts :: Advanced Journeys > toggling showToolCalls hides tool-call cards (and can be restored),flaky,,1,1,TimeoutError: locator.click: Timeout 10000ms exceeded.,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27001281466/job/79682117524,job_log_failure_summary
27001281466,1,macos,electron,auth.spec.ts :: Authentication > handles network errors during authentication gracefully,flaky,,1,1,TimeoutError: locator.click: Timeout 10000ms exceeded.,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27001281466/job/79682117524,job_log_failure_summary
27001281466,1,macos,electron,auth.spec.ts :: Authentication > handles session expiration inline without popup dialog,flaky,,1,1,TimeoutError: locator.click: Timeout 10000ms exceeded.,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27001281466/job/79682117524,job_log_failure_summary
27001281466,1,macos,electron,auth.spec.ts :: Authentication > login page hides the global sidebar after logout,failed,,0,1,Error: expect(locator).toBeVisible() failed,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27001281466/job/79682117524,job_log_failure_summary
27001281466,1,macos,electron,browser-force-desktop-viewport.spec.ts :: Browser Settings - Force Desktop Viewport > toggle exists in browser settings and can be enabled,failed,,0,1,TimeoutError: locator.click: Timeout 10000ms exceeded.,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27001281466/job/79682117524,job_log_failure_summary
27001281466,1,macos,electron,browser-journeys.spec.ts :: Browser Journeys (Routes) > workspace -> browser panel -> open settings via popup menu (main process),failed,,0,1,TimeoutError: locator.click: Timeout 10000ms exceeded.,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27001281466/job/79682117524,job_log_failure_summary
27001281466,1,macos,electron,browser-view-blank-on-resume-rec27dBUKqXujG.spec.ts :: Browser view blank after resume (rec27dBUKqXujG) > browser panel survives layout bounds churn before workspace round-trip,flaky,,1,1,TimeoutError: locator.click: Timeout 10000ms exceeded.,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27001281466/job/79682117524,job_log_failure_summary
27001281466,1,macos,electron,browser-view-blank-on-resume-rec27dBUKqXujG.spec.ts :: Browser view blank after resume (rec27dBUKqXujG) > browser panel toggle off→on still works after workspace round-trip,flaky,,1,1,TimeoutError: locator.click: Timeout 10000ms exceeded.,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27001281466/job/79682117524,job_log_failure_summary
27001281466,1,macos,electron,chat-browser-recommendation-and-tab-sync.spec.ts :: Chat + Browser Recommendation/Sync Regressions > bug6: tab title should stay in sync with rendered page after automated navigation,failed,,0,1,Error: page.evaluate: Error: JavaScript execution timed out after 30000ms for tab cY9wxWI5BpyTRkZJaIG9M,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27001281466/job/79682117524,job_log_failure_summary
27001281466,1,macos,electron,chat-file-link.spec.ts :: Chat File Link Click > clicking file:// link with Chinese characters in display text renders correctly,flaky,,1,1,TimeoutError: locator.click: Timeout 10000ms exceeded.,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27001281466/job/79682117524,job_log_failure_summary
27001281466,1,macos,electron,"chat-iact.spec.ts :: IACT Click Behavior > clicking IACT !add button adds display text to input, ignoring parameter",flaky,,1,1,TimeoutError: locator.click: Timeout 10000ms exceeded.,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27001281466/job/79682117524,job_log_failure_summary
27001281466,1,macos,electron,chat-image-lightbox-fullscreen-recvj0.spec.ts :: Chat image lightbox fullscreen layer (recvj0VY04Exvn) > lightbox covers the viewport and remains above app fullscreen surfaces,flaky,,1,1,TimeoutError: locator.click: Timeout 10000ms exceeded.,https://github.com/AOE-HQ/aoe-desktop/actions/runs/27001281466/job/79682117524,job_log_failure_summary
